7.66816,24.4143
-3.49065,11.5729
11.0734,7.28179
14.1236,11.7009
13.5548,-11.3285
10.3978,4.01957
4.27369,8.45877
25.5814,3.11633
16.3284,11.3082
10.843,20.8371
12.3492,3.77236
25.1329,3.68176
11.5768,12.4676
2.23242,20.6761
21.8489,16.1293
18.4831,17.4553
4.69253,11.8819
17.7441,12.6498
5.79814,-5.01905
8.81432,24.1896
2.87459,1.69915
0.574321,6.02233
18.5983,9.70847
10.0925,18.2778
-8.03703,11.6238
9.96339,12.9576
6.20484,7.83144
-11.7656,10.1328
13.9392,7.878
-11.2898,27.8127
16.9042,16.6821
9.10261,10.7852
12.9718,18.4477
18.1118,18.5009
3.17617,0.599695
11.7548,-9.69587
20.0702,12.652
20.3,7.34833
4.77578,-4.24421
-7.87206,30.7807
2.35107,4.9402
12.1467,-0.374205
8.70262,39.4064
18.6769,11.2121
19.5223,13.4758
6.04657,5.31735
3.83597,13.5811
7.73019,5.88143
5.04422,1.33286
12.8269,17.1945
14.0474,2.19604
-3.46616,-3.69532
-0.643627,9.99218
20.155,12.562
14.8103,10.9518
-0.346809,11.6511
9.57172,12.2688
11.808,0.0212612
9.30263,-5.05037
15.0109,9.6091
7.699,7.13397
19.4294,-3.18459
13.1434,2.24219
20.9026,14.3756
8.61848,-4.78097
-1.39593,5.74939
0.127775,7.97297
8.93136,15.3319
8.24218,4.40079
4.69849,6.41216
7.90683,23.2614
4.15974,-8.42392
-0.51639,15.6006
15.5375,12.432
15.3413,6.30145
16.1509,-19.6787
20.9399,13.4585
7.86633,24.4586
11.2528,14.2599
21.3923,7.87135
20.1134,19.452
5.86563,16.8932
20.2884,36.6753
8.25737,1.96165
19.0484,11.8434
25.0296,6.07745
13.5895,16.1467
15.7214,18.3305
10.589,19.099
3.38146,9.44171
9.1414,26.5729
21.1023,20.2259
-0.0903473,11.2291
12.2922,9.76743
7.51984,-3.07098
11.424,-7.89897
8.57276,19.0336
22.4444,8.68239
-0.95307,4.88031
22.2798,23.772
3.74678,3.89794
2.20422,1.25107
4.14849,4.16078
3.50221,2.56002
3.8436,3.53618
3.64195,4.30798
2.35005,2.35074
2.80611,2.26937
1.522,2.2946
1.89405,3.98409
3.68942,3.67242
1.34535,2.41104
3.69746,2.44167
2.71402,1.97927
1.80794,3.37265
2.6685,3.31803
2.65756,2.771
3.59597,1.75871
3.9787,3.65079
4.05512,3.81861
4.1341,4.44086
3.13386,2.39547
2.28092,1.91678
2.32014,3.35513
3.1583,4.5911
5.14225,4.31257
4.22079,1.97561
2.82313,2.81339
4.14281,2.95344
3.23987,4.32209
2.13261,4.12669
3.08727,1.88526
3.78892,1.30556
0.301322,3.70571
2.26466,1.63352
1.93551,0.856712
0.62761,2.4902
2.60697,2.79431
1.6475,2.28407
4.2058,4.17533
4.76392,3.10753
3.14947,3.07419
3.70004,2.93749
2.56568,1.04123
5.10981,3.22418
4.63364,1.48192
1.8111,4.29483
4.47191,5.69179
3.84686,1.66266
3.82787,3.09141
