5,8
0,0,1589.148,462.233
0,1,1875.314,586.724
0,2,2139.589,701.616
0,3,2382.857,807.254
0,4,2609.364,903.933
0,5,2820.984,994.869
0,6,3017.783,1080.814
0,7,3197.859,1159.076
1,0,1535.240,729.343
1,1,1835.985,848.613
1,2,2110.209,957.099
1,3,2363.592,1055.932
1,4,2598.791,1147.710
1,5,2817.672,1232.436
1,6,3020.474,1309.825
1,7,3208.043,1383.015
2,0,1477.487,1020.442
2,1,1792.988,1131.736
2,2,2078.984,1232.096
2,3,2342.114,1323.264
2,4,2586.500,1406.809
2,5,2813.187,1485.196
2,6,3023.679,1556.472
2,7,3217.481,1625.568
3,0,1414.800,1336.355
3,1,1746.245,1435.827
3,2,2045.462,1525.724
3,3,2319.587,1609.070
3,4,2574.199,1685.411
3,5,2810.125,1755.613
3,6,3025.848,1822.419
3,7,3225.419,1880.357
4,0,1344.725,1680.994
4,1,1694.271,1767.053
4,2,2008.918,1845.207
4,3,2296.545,1918.704
4,4,2562.016,1985.796
4,5,2805.354,2047.463
4,6,3028.880,2101.750
4,7,3233.616,2153.719
