5,8
0,0,643.681,1001.807
0,1,970.372,990.027
0,2,1312.321,978.228
0,3,1666.634,968.510
0,4,2030.322,958.103
0,5,2406.335,944.988
0,6,2796.114,931.430
0,7,3195.018,920.605
1,0,694.614,1341.557
1,1,1014.477,1337.693
1,2,1348.580,1332.290
1,3,1693.819,1327.992
1,4,2045.019,1322.967
1,5,2408.763,1316.321
1,6,2788.062,1309.703
1,7,3176.395,1303.977
2,0,743.775,1664.336
2,1,1056.591,1665.727
2,2,1382.275,1665.601
2,3,1717.794,1664.204
2,4,2059.123,1663.725
2,5,2412.486,1664.387
2,6,2780.359,1665.188
2,7,3157.006,1664.991
3,0,793.285,1970.264
3,1,1098.093,1977.403
3,2,1413.331,1980.456
3,3,1739.088,1983.965
3,4,2072.744,1988.162
3,5,2417.289,1994.001
3,6,2773.248,1999.562
3,7,3137.483,2003.900
4,0,838.883,2258.624
4,1,1136.684,2269.475
4,2,1443.958,2279.480
4,3,1760.375,2287.520
4,4,2085.844,2295.852
4,5,2421.332,2305.513
4,6,2765.754,2314.223
4,7,3117.593,2321.957
