5,8
0,0,894.585,637.708
0,1,1213.844,644.408
0,2,1530.434,653.735
0,3,1843.143,662.410
0,4,2151.129,670.998
0,5,2454.980,679.495
0,6,2754.422,687.718
0,7,3047.822,697.043
1,0,852.042,902.707
1,1,1185.924,909.617
1,2,1517.315,917.198
1,3,1843.398,925.556
1,4,2163.599,932.666
1,5,2479.713,938.286
1,6,2792.069,944.667
1,7,3097.698,951.791
2,0,806.023,1193.567
2,1,1156.298,1198.117
2,2,1503.685,1204.697
2,3,1843.902,1211.348
2,4,2176.256,1216.666
2,5,2506.153,1220.422
2,6,2832.121,1224.090
2,7,3151.293,1229.448
3,0,757.074,1511.247
3,1,1123.206,1514.667
3,2,1488.032,1517.382
3,3,1844.117,1520.264
3,4,2190.195,1523.038
3,5,2534.912,1526.320
3,6,2876.211,1529.151
3,7,3208.133,1531.552
4,0,704.919,1860.220
4,1,1088.119,1861.620
4,2,1468.909,1861.431
4,3,1842.768,1859.743
4,4,2207.359,1860.611
4,5,2568.824,1862.319
4,6,2923.673,1862.579
4,7,3268.976,1861.870
