5,8
0,0,646.302,1045.954
0,1,1047.692,1041.135
0,2,1451.190,1038.635
0,3,1850.526,1038.469
0,4,2243.200,1035.256
0,5,2634.086,1030.920
0,6,3019.780,1028.796
0,7,3395.960,1028.667
1,0,694.388,1429.460
1,1,1082.952,1425.460
1,2,1473.150,1420.814
1,3,1856.679,1416.417
1,4,2233.328,1412.260
1,5,2610.238,1407.660
1,6,2983.926,1403.399
1,7,3348.248,1399.393
2,0,742.182,1787.410
2,1,1116.324,1781.281
2,2,1491.758,1774.333
2,3,1861.674,1766.800
2,4,2225.711,1761.402
2,5,2589.141,1756.602
2,6,2949.536,1751.773
2,7,3301.411,1745.873
3,0,787.319,2118.105
3,1,1146.942,2112.345
3,2,1508.270,2105.319
3,3,1865.702,2096.694
3,4,2218.782,2089.698
3,5,2569.601,2083.317
3,6,2916.685,2075.668
3,7,3256.255,2066.952
4,0,833.582,2426.171
4,1,1178.110,2419.741
4,2,1525.818,2413.805
4,3,1870.981,2403.973
4,4,2211.956,2395.113
4,5,2551.418,2386.410
4,6,2885.108,2376.774
4,7,3211.896,2366.260
