5,8
0,0,747.984,850.560
0,1,1100.467,844.475
0,2,1455.361,840.230
0,3,1810.410,837.520
0,4,2163.096,833.384
0,5,2516.040,828.138
0,6,2867.552,824.109
0,7,3215.082,821.964
1,0,754.412,1204.183
1,1,1107.098,1199.624
1,2,1463.551,1195.502
1,3,1817.164,1192.853
1,4,2166.336,1188.340
1,5,2517.809,1182.368
1,6,2870.315,1177.185
1,7,3218.162,1173.107
2,0,762.402,1557.414
2,1,1114.598,1552.395
2,2,1470.479,1547.269
2,3,1822.595,1542.000
2,4,2170.278,1537.137
2,5,2520.326,1532.695
2,6,2872.424,1528.248
2,7,3219.471,1523.251
3,0,772.296,1907.450
3,1,1122.400,1903.146
3,2,1475.370,1897.391
3,3,1826.885,1890.318
3,4,2175.068,1884.901
3,5,2524.657,1881.529
3,6,2874.393,1877.484
3,7,3219.534,1871.440
4,0,782.690,2254.049
4,1,1130.673,2251.408
4,2,1480.791,2246.165
4,3,1831.052,2239.952
4,4,2180.150,2234.493
4,5,2528.538,2229.494
4,6,2875.156,2223.275
4,7,3217.629,2215.660
