5,8
0,0,1321.436,666.242
0,1,1695.202,722.392
0,2,2029.289,772.809
0,3,2328.330,817.623
0,4,2598.452,857.371
0,5,2844.054,894.139
0,6,3066.418,927.629
0,7,3268.659,959.297
1,0,1309.622,1066.495
1,1,1686.345,1101.620
1,2,2018.583,1132.177
1,3,2316.817,1157.861
1,4,2588.423,1180.314
1,5,2834.838,1201.908
1,6,3058.436,1221.611
1,7,3261.214,1240.040
2,0,1298.352,1467.433
2,1,1676.300,1477.725
2,2,2007.865,1486.949
2,3,2306.410,1495.273
2,4,2578.048,1502.157
2,5,2825.530,1509.617
2,6,3049.864,1515.106
2,7,3252.540,1521.154
3,0,1285.119,1868.631
3,1,1663.256,1853.896
3,2,1997.267,1841.703
3,3,2296.613,1832.187
3,4,2569.159,1824.305
3,5,2816.045,1816.723
3,6,3041.046,1809.166
3,7,3243.660,1802.064
4,0,1273.472,2269.273
4,1,1650.414,2233.751
4,2,1986.253,2201.301
4,3,2287.724,2173.409
4,4,2559.769,2147.503
4,5,2806.157,2123.739
4,6,3030.709,2102.443
4,7,3232.200,2081.316
